Request ID,User Define Status,Techinical Status,Target Status,DTP,Created On ,Created Date,Last Changed By ,Start Time ,Finish Time ,Last Execution Time,Lines Read,Lines Transferred,Source,Source Type,Target,Target Type,PROCESSMODE,Request ID
"1,479",2,2,2,DTP_003N7L7ESYA7PC5A3TVHH1230,"2,02,50,41,31,20,209",20250413,BEST,"2,02,50,41,31,20,209.90","2,02,50,41,31,20,216.00",20250413,10,10,ZVI_DOC,CUBE,ZVIKAS_OH,DEST,8,DTPR_4R4VGHAV4CIJWUX1EJDVOPYZX
"1,487",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,31,93,102.20","2,02,50,41,31,93,107.00",20250413,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_0XAJDBRP0D73R073TVKT0RAEL
"1,494",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,41,93,102.80","2,02,50,41,41,93,108.00",20250414,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_62PQ98DCCKNG8Y1YC69CAW9D9
"1,501",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,51,93,103.50","2,02,50,41,51,93,107.40",20250415,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_DEYW95L6T62VDUMZPNXPI40H9
"1,511",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,41,61,73,740.30",0,20250416,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_9EQOIFJO85BCIGXFJNYAWQ4J1
"1,518",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,61,93,106.90","2,02,50,41,61,93,111.50",20250416,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_F0J3TZA7G8GYW10IJVQDSRNU5
"1,525",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,71,93,106.40","2,02,50,41,71,93,111.10",20250417,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6FJWCHLH2SUYDY9YAK3M3T9PP
"1,542",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,81,93,107.80","2,02,50,41,81,93,112.90",20250418,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_96ZNV1ECAD8NCJEN1WU1HNLGT
"1,547",2,2,2,DTP_003N7L7ESYA7PCQRIPFFID2KA,"2,02,50,41,91,21,232",20250419,BEST,"2,02,50,41,91,21,232.60","2,02,50,41,91,21,234.60",20250419,0,0,0CONSUMER_ATTR                NSPCLNT800,DTASRC,0CONSUMER,IOBJA,7,DTPR_CS8ZBNMNFOCQT7HTG97P5MP2L
"1,557",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,41,91,93,107.40","2,02,50,41,91,93,111.40",20250419,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_4ETM31LPFD5IHCRWLZ9VX1ILP
"1,561",2,2,2,DTP_003N7L7ESY9JE8KIJ2LIRGESG,"2,02,50,22,61,54,815",20250226,BEST,"2,02,50,42,01,03,651.00","2,02,50,42,01,03,653.10",20250420,0,0,ZVI_DEPT_DS                   ZVI_SRC,DTASRC,ZVIDEPTID,IOBJA,7,DTPR_AKH5HLJG3279F7QAQH0BIOFAL
"1,562",2,2,2,DTP_003N7L7ESY9JE8L7EAZW9504K,"2,02,50,22,70,02,350",20250227,BEST,"2,02,50,42,01,03,651.00","2,02,50,42,01,03,656.70",20250420,0,0,ZVI_COM_DS                    ZVI_SRC,DTASRC,ZVI_COMID,IOBJA,7,DTPR_2KAM295CGHYJ2KPXRV96XE6I5
"1,563",2,2,2,DTP_003N7L7ESY9JE81MDHYJYBAD5,"2,02,50,22,12,34,442",20250221,BEST,"2,02,50,42,01,03,652.40","2,02,50,42,01,03,658.20",20250420,20,20,ZVI_DOC_DS                    ZCUST_MAT,DTASRC,ZVI_DSDC,ODSO,E,DTPR_94LCEIUQAAWHV68423R08AL4D
"1,572",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,01,93,108.50","2,02,50,42,01,93,113.00",20250420,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_CBYGI2PASH76RWSKVJ8JWRBZH
"1,574",3,3,3,DTP_003N7L7ESYA9FN7N2MCWFXV4A,"2,02,50,42,02,05,726",20250420,BEST,"2,02,50,42,02,05,726.30","2,02,50,42,02,05,728.80",20250420,5,0,ZCUSMD123                     ZFLAT_FILE,DTASRC,ZCUS123,IOBJA,7,DTPR_85FY2P3QZS55IGNG9NZ8RL0ML
"1,581",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,11,93,110.40","2,02,50,42,11,93,114.70",20250421,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_3CGU7HOIJDIFPJ7ZBUC8J6KQ5
"1,588",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,21,93,012.30","2,02,50,42,21,93,017.10",20250422,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_CN2VGNJPWATQ9HU4Q8NERYKX9
"1,593",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,42,31,73,748.90",0,20250423,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_3DL0BC623G1M969EUMWSV2WRX
"1,600",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,31,93,012.10","2,02,50,42,31,93,016.30",20250423,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_8HBNOYYB08QE1076ZUP9DGUWD
"1,607",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,41,93,012.80","2,02,50,42,41,93,017.90",20250424,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_72PEPUP267I316VWI2K86IRFX
"1,615",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,51,93,014.00","2,02,50,42,51,93,017.60",20250425,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6NSMGYCEDF0DU9C5K6FC27WBX
"1,617",2,2,2,DTP_003N7L7ESYA7PDD0JGSDCXOTI,"2,02,50,42,52,15,349",20250425,BEST,"2,02,50,42,52,15,349.70","2,02,50,42,52,15,352.40",20250425,5,5,ZCUS25DS                      ZCUSSS1,DTASRC,ZCUS25,IOBJA,7,DTPR_87JSS4SA3UZVDVGY5J8OSVZHP
"1,619",2,2,2,DTP_003N7L7ESYA7PDD273KDSJ7FZ,"2,02,50,42,52,22,741",20250425,BEST,"2,02,50,42,52,22,741.90","2,02,50,42,52,22,744.60",20250425,5,5,ZCUS25DST                     ZCUSSS1,DTASRC,ZCUS25,IOBJT,7,DTPR_AM0A9YQ2HAL0MRX0QNGXDZ14D
"1,628",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,61,93,015.00","2,02,50,42,61,93,019.70",20250426,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_6ZLWYZ7S4QTHM381ADGQRWH2L
"1,629",2,2,2,DTP_003N7L7ESYA9FNSZWXXOZNCB4,"2,02,50,42,61,93,325",20250426,BEST,"2,02,50,42,61,93,325.40","2,02,50,42,61,93,327.50",20250426,5,5,ZCUS26DSA                     ZCUS26,DTASRC,ZCUS26,IOBJA,7,DTPR_D6DB6QVY3O65QWGSZKZNOI8VH
"1,631",2,2,2,DTP_003N7L7ESYA9FNT03YL3UP8GY,"2,02,50,42,61,93,733",20250426,BEST,"2,02,50,42,61,93,733.10","2,02,50,42,61,93,735.60",20250426,5,5,ZCUS26DST                     ZCUS26,DTASRC,ZCUS26,IOBJT,7,DTPR_2P51RD6D3ZQG4RXLVQBSD80H9
"1,633",2,2,2,DTP_003N7L7ESYA9FNT57JCQ4HRR9,"2,02,50,42,62,12,252",20250426,BEST,"2,02,50,42,62,12,252.10","2,02,50,42,62,12,300.90",20250426,10,10,ZIC26DS                       ZCUS26,DTASRC,ZIC26,CUBE,3,DTPR_3AGM145SMOU5DRHEK18SKF33H
"1,635",2,2,2,DTP_003N7L7ESYA9FNT57JCQ4HRR9,"2,02,50,42,62,12,252",20250426,BEST,"2,02,50,42,62,12,730.20","2,02,50,42,62,12,735.70",20250426,20,20,ZIC26DS                       ZCUS26,DTASRC,ZIC26,CUBE,3,DTPR_7FNGEDFCNEP3FS8PG4VFJ24BX
"1,637",2,2,2,DTP_003N7L7ESYA9FNT5W7PMOIPRX,"2,02,50,42,62,13,711",20250426,BEST,"2,02,50,42,62,13,711.60","2,02,50,42,62,13,717.80",20250426,10,5,ZIC26SFDS                     ZCUS26,DTASRC,ZIC26SF,CUBE,3,DTPR_EA97Q46AYEJJ3XO71T6EPJ88D
"1,639",8,8,2,DTP_003N7L7ESYA9FNT72JCYB5SNT,"2,02,50,42,62,20,112",20250426,BEST,"2,02,50,42,62,20,112.70","2,02,50,42,62,20,117.50",20250426,10,10,ZSDSO26DS                     ZCUS26,DTASRC,ZSDSO26,ODSO,E,DTPR_CPCEDDBOJ9BS1C6UXGSS9T0ML
"1,643",2,2,2,DTP_003N7L7ESYA7PDG26AZWTP1DB,"2,02,50,42,71,13,838",20250427,BEST,"2,02,50,42,71,13,838.80","2,02,50,42,71,13,845.20",20250427,10,10,ICS1DS                        ZCUS26,DTASRC,ICS1,CUBE,3,DTPR_0JUSW0V1C0IWGZH7J1HDQ8G31
"1,645",2,2,2,DTP_003N7L7ESYA7PDG26AZWTP1DB,"2,02,50,42,71,13,838",20250427,BEST,"2,02,50,42,71,14,341.70","2,02,50,42,71,14,346.30",20250427,10,10,ICS1DS                        ZCUS26,DTASRC,ICS1,CUBE,3,DTPR_6SARGEZ9DW6NSV8J4S65T32P9
"1,647",2,2,2,DTP_003N7L7ESYA7PDG2P2VWQZEXI,"2,02,50,42,71,14,924",20250427,BEST,"2,02,50,42,71,14,924.30","2,02,50,42,71,14,931.10",20250427,10,5,ICS2DS                        ZCUS26,DTASRC,ICS2,CUBE,3,DTPR_8V5H7BCDVXDNT668GBUWX778T
"1,649",8,8,2,DTP_003N7L7ESYA7PDG3P8O35TEOT,"2,02,50,42,71,21,011",20250427,BEST,"2,02,50,42,71,21,011.20","2,02,50,42,71,21,016.20",20250427,10,10,ZDSO1DS                       ZCUS26,DTASRC,ZDSO1,ODSO,E,DTPR_DWD0QPEMUIH4I45E9OZ82ZQ7H
"1,652",8,8,2,DTP_003N7L7ESYA7PDG45YDWF481Q,"2,02,50,42,71,21,946",20250427,BEST,"2,02,50,42,71,21,946.40","2,02,50,42,71,21,950.10",20250427,3,3,ZDSO2DS                       ZCUS26,DTASRC,ZDSO2,ODSO,E,DTPR_DFFZ9HVDK7GN70IC0JI58XKDP
"1,655",8,8,2,DTP_003N7L7ESYA7PDGD9BLJC05II,"2,02,50,42,71,53,030",20250427,BEST,"2,02,50,42,71,53,030.30","2,02,50,42,71,53,032.50",20250427,3,3,ZDSO2DSA                      ZCUS26,DTASRC,ZDSO2,ODSO,E,DTPR_8PQ1N29G3FPB4D3Q1B7JUJCRX
"1,658",8,8,2,DTP_003N7L7ESYA7PDGDYUFJ83ORS,"2,02,50,42,71,54,219",20250427,BEST,"2,02,50,42,71,54,219.10","2,02,50,42,71,54,222.90",20250427,6,6,ZDSO3DS                       ZCUS26,DTASRC,ZDSO3,ODSO,E,DTPR_85FNA9T5XDOFD0Y2LOO9HBAZX
"1,661",8,8,2,DTP_003N7L7ESYA7PDGEAIH2OVJGE,"2,02,50,42,71,54,902",20250427,BEST,"2,02,50,42,71,54,902.60","2,02,50,42,71,54,906.70",20250427,3,3,ZDSO4DS                       ZCUS26,DTASRC,ZDSO4,ODSO,E,DTPR_AMVH15BBK3T87DPXP6E1FX371
"1,663",2,2,2,DTP_003N7L7ESYA7PDGF6KLLDAAHA,"2,02,50,42,71,60,730",20250427,BEST,"2,02,50,42,71,60,730.10","2,02,50,42,71,60,738.70",20250427,3,3,ZDSO4,ODSO,ZIC4,CUBE,1,DTPR_08CMBLO5TTQJ3EZL5D2OEOIGD
"1,665",8,8,2,DTP_003N7L7ESYA7PDGFJ51ITDLSV,"2,02,50,42,71,61,437",20250427,BEST,"2,02,50,42,71,61,437.80","2,02,50,42,71,61,442.80",20250427,6,6,TESTDATA                      ZCUS26,DTASRC,ZDSO4,ODSO,E,DTPR_C6KUTCNWH32NRY1NQQWCZHZL9
"1,667",2,2,2,DTP_003N7L7ESYA7PDGF6KLLDAAHA,"2,02,50,42,71,60,730",20250427,BEST,"2,02,50,42,71,61,725.70","2,02,50,42,71,61,731.40",20250427,6,3,ZDSO4,ODSO,ZIC4,CUBE,3,DTPR_3SU24WVO1MWN0DPAXD6VPNLGT
"1,669",8,8,2,DTP_003N7L7ESYA7PDGGQESBKOYKE,"2,02,50,42,71,63,930",20250427,BEST,"2,02,50,42,71,63,930.30","2,02,50,42,71,63,935.00",20250427,9,9,ZDSO6DS                       ZCUS26,DTASRC,ZDSO6,ODSO,E,DTPR_17BE3J6K0Z29OEXQYPXOJPSVH
"1,671",2,2,2,DTP_003N7L7ESYA7PDGGYOQMYWJK8,"2,02,50,42,71,64,413",20250427,BEST,"2,02,50,42,71,64,413.70","2,02,50,42,71,64,419.80",20250427,9,9,ZDSO6,ODSO,ZIC07,CUBE,1,DTPR_6NE7Q3L6837YW7PEJB5U1GZN1
"1,673",8,8,2,DTP_003N7L7ESYA7PDGHMK32YGE2J,"2,02,50,42,71,65,755",20250427,BEST,"2,02,50,42,71,65,755.70","2,02,50,42,71,65,759.50",20250427,9,9,Z1234                         ZCUS26,DTASRC,ZDSO6,ODSO,E,DTPR_91KUT0Q57LDNHRMNA6AKK0ORX
"1,675",2,2,2,DTP_003N7L7ESYA7PDGGYOQMYWJK8,"2,02,50,42,71,64,413",20250427,BEST,"2,02,50,42,71,70,044.20","2,02,50,42,71,70,049.30",20250427,6,3,ZDSO6,ODSO,ZIC07,CUBE,3,DTPR_CW42FM6QDEJ8TXH53ZDLB1I7H
"1,683",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,71,93,015.80","2,02,50,42,71,93,019.90",20250427,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_DAIVFG3DET2HDAXL13B9QBVCD
"1,685",8,8,2,DTP_003N7L7ESYA7PDGR37CVPB62P,"2,02,50,42,72,01,326",20250427,BEST,"2,02,50,42,72,01,326.00","2,02,50,42,72,01,330.50",20250427,9,9,ZDSSMALL                      ZCUS26,DTASRC,ZDSO322,ODSO,E,DTPR_ELRF0CAV1QTINA9MVWLUUHPIL
"1,687",2,2,2,DTP_003N7L7ESYA7PDGR8XKWS4GIB,"2,02,50,42,72,01,642",20250427,BEST,"2,02,50,42,72,01,642.90","2,02,50,42,72,01,651.20",20250427,9,9,ZDSO322,ODSO,ZIC322,CUBE,1,DTPR_4A1AC3ES8LVF61ZC5JK7Q31PP
"1,689",8,8,2,DTP_003N7L7ESYA7PDGRDMLVP540Q,"2,02,50,42,72,01,923",20250427,BEST,"2,02,50,42,72,01,923.10","2,02,50,42,72,01,929.10",20250427,9,9,ZDSLARGE                      ZCUS26,DTASRC,ZDSO322,ODSO,E,DTPR_8IRT092QVNXE9T53O5GT7RRZH
"1,691",2,2,2,DTP_003N7L7ESYA7PDGR8XKWS4GIB,"2,02,50,42,72,01,642",20250427,BEST,"2,02,50,42,72,02,133.70","2,02,50,42,72,02,138.40",20250427,6,3,ZDSO322,ODSO,ZIC322,CUBE,3,DTPR_80B1O0Y6NNJO7VGPK186SGKTP
"1,692",4,4,4,DTP_003N7L7ESYA7PDRX3MJAKJ11C,"2,02,50,42,81,22,956",20250428,BEST,"2,02,50,42,81,22,956.00",0,20250428,0,0,ZDSO1DS                       ZCUS26,DTASRC,ZRIC1,CUBE,,DTPR_6TRTE2UR1PD7AETHBR57HKQR1
"1,693",4,4,4,DTP_003N7L7ESYA7PDRX3MJAKJ11C,"2,02,50,42,81,22,956",20250428,BEST,"2,02,50,42,81,23,010.30",0,20250428,0,0,ZDSO1DS                       ZCUS26,DTASRC,ZRIC1,CUBE,,DTPR_7CYCQ2I3E518KYGJ8OIX2HJ71
"1,694",4,4,4,DTP_003N7L7ESYA7PDRX3MJAKJ11C,"2,02,50,42,81,22,956",20250428,BEST,"2,02,50,42,81,23,024.10",0,20250428,0,0,ZDSO1DS                       ZCUS26,DTASRC,ZRIC1,CUBE,,DTPR_7PQPM29NMFH9FZJWIMS24FE5P
"1,695",4,4,4,DTP_003N7L7ESYA7PDRX3MJAKJ11C,"2,02,50,42,81,22,956",20250428,BEST,"2,02,50,42,81,23,051.80",0,20250428,0,0,ZDSO1DS                       ZCUS26,DTASRC,ZRIC1,CUBE,,DTPR_7817YMOL544JQW80UKR6NZ4OD
"1,697",4,4,4,DTP_003N7L7ESYA7PDRXLX8D6WZZ1,"2,02,50,42,81,24,027",20250428,BEST,"2,02,50,42,81,24,027.80",0,20250428,0,0,ZRIC2DS                       ZCUS26,DTASRC,ZRIC2,CUBE,,DTPR_E51MC5DEKRMPIXP3IYIZ7KG31
"1,698",4,4,4,DTP_003N7L7ESYA7PDRXLX8D6WZZ1,"2,02,50,42,81,24,027",20250428,BEST,"2,02,50,42,81,24,109.80",0,20250428,0,0,ZRIC2DS                       ZCUS26,DTASRC,ZRIC2,CUBE,,DTPR_57KTPRDWB0MQOBR45WH5SXW8D
"1,705",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,81,93,017.80","2,02,50,42,81,93,021.20",20250428,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_8AIHT53TWWI8EEOR2APSUXWML
"1,712",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,42,91,93,017.20","2,02,50,42,91,93,019.90",20250429,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_55KAQYJV0JXOLKR6C3YTZRG4T
"1,715",4,4,4,DTP_18QV6XXFT0VN2XAX5MPTHHSK0,"2,02,50,10,81,85,545",20250108,BEST,"2,02,50,43,01,73,747.90",0,20250430,0,0,0TCT_DS25                     BW75S4H001,DTASRC,0TCT_C25,CUBE,,DTPR_DOGW2SXCJIM9AB00YY27AC38T
"1,722",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,43,01,93,020.40","2,02,50,43,01,93,025.30",20250430,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_1S373G5IMOEG823CRADRRAEZX
"1,729",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,11,93,020.80","2,02,50,50,11,93,026.10",20250501,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_3ZEJYPJNDEADSUFSNTLVSMFSD
"1,736",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,21,93,021.90","2,02,50,50,21,93,026.70",20250502,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_AU6BRA6CI2R27BZ9B1UUMRUJX
"1,743",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,31,93,022.50","2,02,50,50,31,93,026.90",20250503,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_1PYRQJKF26CRW5MZ3CI0OXEUL
"1,750",2,2,2,DTP_18QV6XXFT0VN2XAX5HFBAFF0W,"2,02,50,10,71,93,105",20250107,BEST,"2,02,50,50,41,93,023.10","2,02,50,50,41,93,027.80",20250504,2,2,0TCT_DS05                     BW75S4H001,DTASRC,0TCT_C05,CUBE,1,DTPR_3ZEUR4X569ZDM45Z7JFNKL2ST
"1,752",8,8,2,DTP_003N7L7ESYA9FOTP65PT7BHO3,"2,02,50,50,51,41,414",20250505,BEST,"2,02,50,50,51,41,414.30","2,02,50,50,51,41,418.50",20250505,9,9,ZSAMPLE_DS                    NEW FLAT,DTASRC,ZBILL_DS,ODSO,E,DTPR_CKD6VRQTV1F2YY9SLH1BLPWFH
"1,754",4,4,4,DTP_003N7L7ESYA9FOTQRPTMGCAS7,"2,02,50,50,51,44,646",20250505,BEST,"2,02,50,50,51,44,646.70","2,02,50,50,51,44,653.00",20250505,9,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,1,DTPR_54IUJS7FG59B0ZS1URD5WBECT
"1,755",4,4,4,DTP_003N7L7ESYA9FOTRAOH151XOT,"2,02,50,50,51,45,738",20250505,BEST,"2,02,50,50,51,45,738.90","2,02,50,50,51,60,843.40",20250505,0,0,DTP_003N7L7ESYA9FOTQRPTMGCAS7,DTP,ZBILL_IC,CUBE,1,DTPR_6K3JTTA4UOL8IFQ4W46MXHYEL
"1,756",4,4,4,DTP_003N7L7ESYA9FOTRAOH151XOT,"2,02,50,50,51,50,044",20250505,BEST,"2,02,50,50,51,50,044.00","2,02,50,50,51,60,844.60",20250505,0,0,DTP_003N7L7ESYA9FOTQRPTMGCAS7,DTP,ZBILL_IC,CUBE,1,DTPR_9WNNTI86C4MCXB6QTZ24M58Q5
"1,757",4,4,4,DTP_003N7L7ESYA9FOTRI9GXKREFP,"2,02,50,50,51,50,229",20250505,BEST,"2,02,50,50,51,50,229.20","2,02,50,50,51,54,445.00",20250505,9,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,8,DTPR_6NXQEF6V42IQRGINDVSRSQ4J1
"1,758",4,4,4,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,"2,02,50,50,51,53,402",20250505,BEST,"2,02,50,50,51,53,402.60","2,02,50,50,51,60,821.00",20250505,9,0,ZSAMPLE_DS                    NEW FLAT,DTASRC,ZBILL_IC,CUBE,3,DTPR_BR3ZZZ6T7V5UJQPGKWJV5RTYL
"1,759",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,53,539",20250505,BEST,"2,02,50,50,51,53,539.30","2,02,50,50,51,60,818.60",20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,1,DTPR_9C4AVD2C7PJ9NP8YTV5G4IICT
"1,760",4,4,4,DTP_003N7L7ESYA9FOTT7Z0O0KOQX,"2,02,50,50,51,53,713",20250505,BEST,"2,02,50,50,51,53,713.10","2,02,50,50,51,60,819.80",20250505,0,0,DTP_003N7L7ESYA9FOTRI9GXKREFP,DTP,ZBILL_IC,CUBE,1,DTPR_B7D31ZE5X0RNAJJ8SRDTS7DRH
"1,761",4,4,4,DTP_003N7L7ESYA9FOTT7Z0O0KOQX,"2,02,50,50,51,53,713",20250505,BEST,"2,02,50,50,51,53,949.40","2,02,50,50,51,60,816.30",20250505,0,0,DTP_003N7L7ESYA9FOTRI9GXKREFP,DTP,ZBILL_IC,CUBE,1,DTPR_342GAWWQM1RHYFB563351A5WT
"1,762",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,142.10","2,02,50,50,51,54,142.40",20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,1,DTPR_5JG8DJB2UP4ZUGS5W35LKJJHP
"1,763",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,147.90",0,20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,,DTPR_5W8L9J2N2ZL0PHVJ61EQMHEGD
"1,764",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,152.20","2,02,50,50,51,54,152.50",20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,1,DTPR_6JOKW6N666QEADVPIA7HW1H7X
"1,765",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,158.00",0,20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,,DTPR_BBTE5WNX263G6PAEHHWGLVBL9
"1,766",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,234.10",0,20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,,DTPR_E3ZJ4ITTJ3WYXRUSHG8272K4T
"1,767",4,4,4,DTP_003N7L7ESYA9FOTT568OK5NIA,"2,02,50,50,51,54,142",20250505,BEST,"2,02,50,50,51,54,238.60","2,02,50,50,51,54,239.00",20250505,0,0,DTP_003N7L7ESYA9FOTT1ZDWKQGJK,DTP,ZBILL_IC,CUBE,1,DTPR_EXTP76A4QGACY6ENGO5DZLKDP
"1,768",4,4,4,DTP_003N7L7ESYA9FOTRI9GXKREFP,"2,02,50,50,51,50,229",20250505,BEST,"2,02,50,50,51,54,349.80",0,20250505,0,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,,DTPR_1Z2XJU7M4QQHAU7VF5PJAQB8T
"1,769",4,4,4,DTP_003N7L7ESYA9FOTRI9GXKREFP,"2,02,50,50,51,50,229",20250505,BEST,"2,02,50,50,51,54,407.30",0,20250505,0,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,,DTPR_217NP667I4H5G0EFMTF251YEL
"1,770",4,4,4,DTP_003N7L7ESYA9FOTRI9GXKREFP,"2,02,50,50,51,50,229",20250505,BEST,"2,02,50,50,51,54,456.90",0,20250505,0,0,ZBILL_DS,ODSO,ZBILL_IC,CUBE,,DTPR_55F6HCGJ0MLJ1L9JS6T1Q0ZFX
