Datasource,Source System,Version,Object Status,Data Source Type ,Application Name ,Delta,Real Time,Time Dependent Data,Language Dependent Data,Content Release ,Content Timestamp ,Last User By ,Last Used TimeStamp,Last Used Date,TXTMD,TXTLG
0POC_PRC_KPI_DEFINITION,ECC_ODP,D,INA,M,POC_PROVIDER,,,,,,"2,01,11,22,90,55,237",BEST,"2,02,50,62,41,32,056",20250624,,Process KPI Definition
0POC_PRC_KPI_DEFINITION,T90CLNT090,D,INA,M,POC_PROVIDER,,,,,,"2,01,21,01,11,14,330",SAP,"2,01,30,72,51,73,422",20130725,Process KPI Definition,Process KPI Definition
0POC_PRC_KPI,T90CLNT090,M,INA,D,POC_PROVIDER,AIE,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Process KPI,Process KPI
0POC_PRC_KPI,ECC_ODP,D,INA,D,POC_PROVIDER,AIE,,,,,"2,01,11,22,90,55,137",BEST,"2,02,50,62,41,32,056",20250624,,Process KPI
0POC_PRC_KPI,T90CLNT090,D,INA,D,POC_PROVIDER,AIE,,,,,"2,01,21,01,11,14,300",SAP,"2,01,30,72,51,73,422",20130725,Process KPI,Process KPI
0POC_PRC_INSTANCE,T90CLNT090,M,INA,D,POC_PROVIDER,AIE,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Process Instance,Process Instance
0POC_PRC_INSTANCE,ECC_ODP,D,INA,D,POC_PROVIDER,AIE,X,,,,"2,01,20,50,30,35,105",BEST,"2,02,50,62,41,32,056",20250624,,Process Instance
0POC_PRC_INSTANCE,T90CLNT090,D,INA,D,POC_PROVIDER,AIE,,,,,"2,01,21,21,31,04,244",SAP,"2,01,30,72,51,73,422",20130725,Process Instance,Process Instance
0POC_PRC_DEFINITION_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Process Definition Text,Process Definition Text
0POC_PRC_DEFINITION_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,916",BEST,"2,02,50,62,41,32,056",20250624,,Process Definition Text
0POC_PRC_DEFINITION_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,11,14,149",SAP,"2,01,30,72,51,73,422",20130725,Process Definition Text,Process Definition Text
0POC_PRC_CAT_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Process Classification Text,Process Classification Text
0POC_PRC_CAT_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,855",BEST,"2,02,50,62,41,32,056",20250624,,Process Classification Text
0POC_PRC_CAT_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,11,14,139",SAP,"2,01,30,72,51,73,422",20130725,Process Classification Text,Process Classification Text
0POC_KPI_CAT_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Process KPI Category Text,Process KPI Category Text
0POC_KPI_CAT_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,20,41,81,10,018",SAP,"2,01,20,80,71,60,838",20120807,Process KPI Category Text,Process KPI Category Text
0POC_KPI_ASSIGN,T90CLNT090,M,INA,M,POC_PROVIDER,AIE,X,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Activity/Task assignment to KPI calc,Activity/Task assignment to KPI calculation
0POC_KPI_ASSIGN,ECC_ODP,D,INA,M,POC_PROVIDER,AIE,X,,,,"2,01,20,82,81,42,232",BEST,"2,02,50,62,41,32,056",20250624,,Activity/Task assignment to KPI calculation
0POC_KPI_ASSIGN,T90CLNT090,D,INA,M,POC_PROVIDER,AIE,X,,,,"2,01,30,21,01,55,827",SAP,"2,01,30,72,51,73,422",20130725,Activity/Task assignment to KPI calc,Activity/Task assignment to KPI calculation
0POC_INT_TYP_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Integration Point Type Text,Integration Point Type Text
0POC_INT_TYP_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,657",BEST,"2,02,50,62,41,32,056",20250624,,Integration Point Type Text
0POC_INT_TYP_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,11,14,039",SAP,"2,01,30,72,51,73,421",20130725,Integration Point Type Text,Integration Point Type Text
0POC_INT_CODE_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Integration Point Text,Integration Point Text
0POC_INT_CODE_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,637",BEST,"2,02,50,62,41,32,056",20250624,,Integration Point Text
0POC_INT_CODE_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,10,60,609",SAP,"2,01,30,72,50,62,541",20130725,Integration Point Text,Integration Point Text
0POC_INT_CODE_ATTR,T90CLNT090,M,INA,M,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Integration Point,Integration Point
0POC_INT_CODE_ATTR,ECC_ODP,D,INA,M,POC_PROVIDER,,,,,,"2,01,11,22,90,54,612",BEST,"2,02,50,62,41,32,056",20250624,,Integration Point
0POC_INT_CODE_ATTR,T90CLNT090,D,INA,M,POC_PROVIDER,,,,,,"2,01,21,01,10,60,557",SAP,"2,01,30,72,50,62,541",20130725,Integration Point,Integration Point
0POC_E2E_PROCESS_DEF,T90CLNT090,M,INA,M,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Realized Process Chain Definition Assign,Realized Process Chain Definition Assignment
0POC_E2E_PROCESS_DEF,ECC_ODP,D,INA,M,POC_PROVIDER,,,,,,"2,01,11,22,90,55,408",BEST,"2,02,50,62,41,32,056",20250624,,Realized Process Chain Definition Assignment
0POC_E2E_PROCESS_DEF,T90CLNT090,D,INA,M,POC_PROVIDER,,,,,,"2,01,21,01,11,14,415",SAP,"2,01,30,72,51,73,421",20130725,Realized Process Chain Definition Assign,Realized Process Chain Definition Assignment
0POC_E2E_PRC_DEF_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Realized Process Chain Definition Text,Realized Process Chain Definition Text
0POC_E2E_PRC_DEF_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,55,435",BEST,"2,02,50,62,41,32,056",20250624,,Realized Process Chain Definition Text
0POC_E2E_PRC_DEF_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,11,14,429",SAP,"2,01,30,72,51,73,422",20130725,Realized Process Chain Definition Text,Realized Process Chain Definition Text
0POC_CBE_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Callable Business Entity Type Text,Callable Business Entity Type Text
0POC_CBE_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,516",BEST,"2,02,50,62,41,32,056",20250624,,Callable Business Entity Type Text
0POC_CBE_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,21,01,11,13,949",SAP,"2,01,30,72,51,73,422",20130725,Callable Business Entity Type Text,Callable Business Entity Type Text
0POC_CBE_CAT_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Callable Business Entity Category Text,Callable Business Entity Category Text
0POC_CBE_CAT_TXT,ECC_ODP,D,INA,T,,,,,,757,"2,01,60,80,51,64,703",BEST,"2,02,50,62,41,32,053",20250624,,Callable Business Entity Category Text
0POC_CBE_CAT_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,20,41,81,05,645",SAP,"2,01,20,80,71,60,838",20120807,Callable Business Entity Category Text,Callable Business Entity Category Text
0POC_BUSINESS_ACTIVITY,T90CLNT090,M,INA,M,POC_PROVIDER,AIE,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Task Instance,Task Instance
0POC_BUSINESS_ACTIVITY,ECC_ODP,D,INA,M,POC_PROVIDER,AIE,,,,,"2,01,11,22,90,55,503",BEST,"2,02,50,62,41,32,056",20250624,,Task Instance
0POC_BUSINESS_ACTIVITY,T90CLNT090,D,INA,M,POC_PROVIDER,AIE,,,,,"2,01,21,01,11,14,442",SAP,"2,01,30,72,51,73,421",20130725,Task Instance,Task Instance
0POC_BO_TYPE_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Business Object Type Text,Business Object Type Text
0POC_BO_TYPE_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,,"2,01,11,22,90,54,235",BEST,"2,02,50,62,41,32,056",20250624,,Business Object Type Text
0POC_BO_TYPE_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,,"2,01,20,41,81,05,520",SAP,"2,01,20,80,71,60,804",20120807,Business Object Type Text,Business Object Type Text
0POC_BA_TXT,T90CLNT090,M,INA,T,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Task Type Text,Task Type Text
0POC_BA_TXT,ECC_ODP,D,INA,T,POC_PROVIDER,,,,,7.3/06,"2,01,10,72,80,33,016",BEST,"2,02,50,62,41,32,056",20250624,,Task Type Text
0POC_BA_TXT,T90CLNT090,D,INA,T,POC_PROVIDER,,,,,7.3/06,"2,01,20,72,61,03,219",SAP,"2,01,30,72,51,73,422",20130725,Task Type Text,Task Type Text
0POC_ACT_INT_ATTR,T90CLNT090,M,INA,M,POC_PROVIDER,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Integration Point Type,Integration Point Type
0POC_ACT_INT_ATTR,ECC_ODP,D,INA,M,POC_PROVIDER,,,,,,"2,01,11,22,90,54,543",BEST,"2,02,50,62,41,32,056",20250624,,Integration Point Type
0POC_ACT_INT_ATTR,T90CLNT090,D,INA,M,POC_PROVIDER,,,,,,"2,01,21,01,11,14,003",SAP,"2,01,30,72,51,73,422",20130725,Integration Point Type,Integration Point Type
0PMTMTHSUPL_TEXT,T90CLNT090,M,INA,T,FI-IO,,,,,,0,BEST,"2,02,50,70,40,93,849",20250704,Payment method supplement,Payment method supplement
0PMTMTHSUPL_TEXT,ECC_ODP,D,INA,T,FI-IO,,,,,7.3/06,"2,01,11,22,41,43,414",BEST,"2,02,50,62,41,32,108",20250624,,Payment method supplement
0PMTMTHSUPL_TEXT,T90CLNT090,D,INA,T,FI-IO,,,,,7.3/06,"2,01,21,00,91,60,034",SAP,"2,01,30,72,51,72,653",20130725,Payment method supplement,Payment method supplement
0PMPLANGRP_TEXT,T90CLNT090,M,INA,T,PM-IO,,,,,,0,BEST,"2,02,50,70,40,93,849",20250704,PM planner group,Maintenance planner group
0PMPLANGRP_TEXT,ECC_ODP,D,INA,T,PM-IO,,,,,7.3/06,"2,01,11,20,82,01,442",BEST,"2,02,50,62,41,32,108",20250624,,Maintenance planner group
0PMPLANGRP_TEXT,T90CLNT090,D,INA,T,PM-IO,,,,,7.3/06,"2,00,81,03,11,02,052",SAP,"2,00,50,92,40,02,702",20050924,PM planner group,Maintenance planner group
0PMPLANGRP_T,BW75S4H003,M,,T,,,,,,,0,BEST,"2,02,50,52,11,05,048",20250521,,Maintenance planner group
0PMPLANGRP_P,BW75S4H003,M,,M,,,,,,,0,BEST,"2,02,50,52,11,05,048",20250521,,Maintenance planner group
0PMNT_BLOCK_TEXT,T90CLNT090,M,INA,T,FI-IO,,,,,,0,BEST,"2,02,50,70,40,93,849",20250704,Payment block,Payment block key
0PMNT_BLOCK_TEXT,ECC_ODP,D,INA,T,FI-IO,,,,,7.3/06,"2,01,11,22,41,43,343",BEST,"2,02,50,62,41,32,108",20250624,,Payment block key
0PMNT_BLOCK_TEXT,T90CLNT090,D,INA,T,FI-IO,,,,,7.3/06,"2,01,21,00,91,60,018",SAP,"2,01,30,72,51,72,653",20130725,Payment block,Payment block key
0PMETHODE_TEXT,T90CLNT090,M,INA,T,QM-IO,,,,,,0,BEST,"2,02,50,70,40,93,849",20250704,Inspection Method,Inspection Method
0PMETHODE_TEXT,ECC_ODP,D,INA,T,QM-IO,,,,,7.3/06,"2,01,11,20,82,01,438",BEST,"2,02,50,62,41,32,108",20250624,,Inspection Method
0PMETHODE_TEXT,T90CLNT090,D,INA,T,QM-IO,,,,,7.3/06,"2,01,21,00,11,85,045",SAP,"2,01,30,72,51,72,652",20130725,Inspection Method,Inspection Method
0PMACTTYPE_TEXT,T90CLNT090,M,INA,T,PM-IO,,,,,,0,BEST,"2,02,50,70,40,93,849",20250704,Maintenance activity type,Maintenance activity type
0PMACTTYPE_TEXT,ECC_ODP,D,INA,T,PM-IO,,,,,7.3/06,"2,01,11,01,01,72,439",BEST,"2,02,50,62,41,32,108",20250624,,Maintenance activity type
0PMACTTYPE_TEXT,T90CLNT090,D,INA,T,PM-IO,,,,,7.3/06,"2,01,20,90,11,72,546",SAP,"2,01,30,72,51,72,653",20130725,Maintenance activity type,Maintenance activity type
0PMACTTYPE_T,BW75S4H003,M,,T,,,,,,,0,BEST,"2,02,50,52,11,05,048",20250521,,Maintenance Activity Type
0PMACTTYPE_P,BW75S4H003,M,,M,,,,,,,0,BEST,"2,02,50,52,11,05,047",20250521,,Maintenance Activity Type
0PM_WCCP,T90CLNT090,M,INA,D,PM,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Work Center Capacity,PM/PP Work Center Capacity
0PM_WCCP,T90CLNT090,D,INA,D,PM,,,,,,"2,01,21,02,11,33,128",SAP,"2,01,30,72,51,73,420",20130725,Work Center Capacity,PM/PP Work Center Capacity
0PM_TASKLIST_TEXT,T90CLNT090,M,INA,T,PM-IO,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Task List,Task List Text
0PM_TASKLIST_TEXT,T90CLNT090,D,INA,T,PM-IO,AIE,,,,7.3/06,"2,01,30,30,31,53,634",SAP,"2,01,40,72,51,35,113",20140725,Task List,Task List Text
0PM_TASKLIST_ATTR,T90CLNT090,M,INA,M,PM-IO,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Task List,Task List Attributes
0PM_TASKLIST_ATTR,T90CLNT090,D,INA,M,PM-IO,AIE,,,,7.3/06,"2,01,30,30,31,53,709",SAP,"2,01,40,72,51,35,112",20140725,Task List,Task List Attributes
0PM_SUBOPER_TEXT,T90CLNT090,M,INA,T,PM-IO,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,PM Sub-Operation Texts,PM Sub-Operation Texts
0PM_SUBOPER_TEXT,T90CLNT090,D,INA,T,PM-IO,,,,,,"2,01,00,61,01,15,400",SHENOYS,"2,01,20,80,71,60,240",20120807,PM Sub-Operation Texts,PM Sub-Operation Texts
0PM_SCH_PLND_ORDER,T90CLNT090,M,INA,D,PM,,,,,,0,BEST,"2,02,50,70,40,93,851",20250704,Scheduling Overview and Planned Order,Scheduling Overview and Planned Order
0PM_SCH_PLND_ORDER,T90CLNT090,D,INA,D,PM,,,,,,"2,01,11,00,91,02,759",SAP,"2,01,50,20,41,10,244",20150204,Scheduling Overview and Planned Order,Scheduling Overview and Planned Order
0PM_RDS_EAM_03,SSSSA,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,90,60,72,638",20250906,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZJC_REG,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,90,51,83,506",20250905,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,FFSANGU,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,90,41,30,351",20250904,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,VERITAS_FF,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,81,71,60,038",20250817,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZS_RETAIL,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,80,91,74,932",20250809,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZSS_FFDEMO,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,80,71,72,058",20250807,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZSS_FFILE,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,80,62,05,459",20250806,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,BW75S4H004,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,80,10,03,008",20250801,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZTGLSS,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,61,12,03,130",20250611,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZZSONY,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,61,01,64,647",20250610,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZMRC,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,60,81,30,456",20250608,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_BAASS,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,60,72,20,600",20250607,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZFF_HAMDP,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,60,41,22,331",20250604,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZGR_SRC,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,52,71,30,919",20250527,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ARUN_SRC,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,52,61,22,409",20250526,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,SRC_ARUN,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,52,61,21,544",20250526,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZFLAT_SUBH,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,52,41,03,636",20250524,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZK_FFILE,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,52,32,34,128",20250523,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_VANGISS,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,51,51,73,207",20250515,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_AKSHITA,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,51,42,10,020",20250514,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,FFPVR,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,51,21,42,351",20250512,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_SIVADEMO,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,51,12,30,825",20250511,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_PRAD67SS,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,50,91,10,816",20250509,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,Z_SHILPASS,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,50,90,93,257",20250509,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,SS_RM_FF,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,50,90,91,927",20250509,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZCUS26,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,42,61,55,307",20250426,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZCUSSS1,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,40,91,90,918",20250409,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZFLAT_FILE,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,32,51,80,512",20250325,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,FFLINCY,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,32,41,21,756",20250324,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZCUST_MAT,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,20,81,14,614",20250208,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZFF_AV,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,20,42,34,415",20250204,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,FFSHASH,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,20,32,15,618",20250203,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,NEW FLAT,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,13,01,11,024",20250130,Maitenance Item,Maitenance Item
0PM_RDS_EAM_03,ZFFSS_HR,D,INA,D,0PM_RDS_EAM_AC,,,,,7.0/06,"2,01,10,90,60,75,101",BEST,"2,02,50,13,00,82,959",20250130,Maitenance Item,Maitenance Item
0PM_RDS_EAM_02,SSSSA,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,90,60,72,638",20250906,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZJC_REG,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,90,51,83,506",20250905,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,FFSANGU,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,90,41,30,351",20250904,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,VERITAS_FF,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,81,71,60,038",20250817,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZS_RETAIL,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,80,91,74,932",20250809,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZSS_FFDEMO,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,80,71,72,058",20250807,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZSS_FFILE,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,80,62,05,459",20250806,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,BW75S4H004,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,80,10,03,008",20250801,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZTGLSS,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,61,12,03,130",20250611,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZZSONY,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,61,01,64,647",20250610,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZMRC,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,60,81,30,456",20250608,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,Z_BAASS,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,60,72,20,600",20250607,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZFF_HAMDP,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,60,41,22,331",20250604,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZGR_SRC,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,52,71,30,919",20250527,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ARUN_SRC,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,52,61,22,409",20250526,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,SRC_ARUN,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,52,61,21,544",20250526,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZFLAT_SUBH,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,52,41,03,636",20250524,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,ZK_FFILE,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,52,32,34,128",20250523,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,Z_VANGISS,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,51,51,73,207",20250515,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,Z_AKSHITA,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,51,42,10,020",20250514,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,FFPVR,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,51,21,42,351",20250512,Budget - EAM Intelligence,Budget - EAM Intelligence
0PM_RDS_EAM_02,Z_SIVADEMO,D,INA,D,0PM_RDS_EAM_AC,,,,,,"2,01,20,11,60,60,431",BEST,"2,02,50,51,12,30,825",20250511,Budget - EAM Intelligence,Budget - EAM Intelligence
